,RegionName,State,Latitude,Longitude
3852,Pass Christian,MS,30.3157527,-89.2475429
3853,East Aurora,NY,42.7678376,-78.6133589
3854,Easttown,PA,40.0258692,-75.44612560000002
3855,Independence,KS,37.2242358,-95.7083131
3856,Harrison,NY,40.9700171,-73.7176337
3857,Cahokia,IL,38.5708849,-90.1901113
3858,Verona,NJ,40.82980060000001,-74.24016089999999
3859,Thurmont,MD,39.6237094,-77.41082010000001
3860,New Albany,OH,40.0812545,-82.80874179999999
3861,Claremont,NH,43.3728635,-72.33787439999999
3862,Zapata,TX,26.9072605,-99.27142549999999
3863,Cave Creek,AZ,33.8333716,-111.9507042
3864,Valley Springs,CA,38.1915856,-120.8291033
3865,Monticello,FL,30.5452022,-83.8701636
3866,Morrow,OH,39.3545046,-84.1271568
3867,Destrehan,LA,29.9429828,-90.3517469
3868,Southwest Ranches,FL,26.0441352,-80.33759859999999
3869,Franklin,VA,36.6776507,-76.9224608
3870,New Palestine,IN,39.7219882,-85.88914710000002
3871,Rochester,MI,42.680588,-83.1338214
3872,Kettering,MD,38.8845568,-76.8146928
3873,Pikeville,NC,35.497105,-77.98193119999999
3874,Burnet,TX,30.75823759999999,-98.2283585
3875,Bellevue,OH,41.2736647,-82.8415763
3876,Waverly,IA,42.7272032,-92.4668511
3877,Sullivan,MO,38.2081045,-91.16042069999999
3878,Waseca,MN,44.0770411,-93.50838429999999
3879,Oxford,CT,41.4338203,-73.1168393
3880,Four Oaks,NC,35.4448836,-78.4269489
3881,Granite Falls,NC,35.7965205,-81.4306457
3882,Smithville,TN,35.9606185,-85.8141516
3883,Fallston,MD,39.5145515,-76.41107319999999
3884,Cornelius,OR,45.5202404,-123.0470484
3885,Vienna,MI,43.180142,-83.7836403
3886,Chapmanville,WV,37.9737114,-82.0173502
3887,East Hampton,CT,41.5757748,-72.5026249
3888,East Greenwich,RI,41.6342619,-71.51304449999999
3889,Swampscott,MA,42.47094370000001,-70.91755619999999
3890,North Branch,MN,45.5102135,-92.99310539999999
3891,Saint Albans,VT,44.8107132,-73.0835582
3892,Whitefish,MT,48.4106373,-114.3352652
3893,Keokuk,IA,40.4044731,-91.3963966
3894,Fruitland Park,FL,28.8613765,-81.9064705
3895,Hopewell,PA,40.5779972,-80.2655846
3896,Marion,VA,36.8348383,-81.5148368
3897,Paola,KS,38.5722353,-94.8791294
3898,Kingston,PA,41.2617481,-75.8968635
3899,Crowley,TX,32.5790251,-97.3625172
3900,Short Hills,NJ,40.7483499,-74.3232194
3901,Ishpeming,MI,46.4885469,-87.6676358
3902,Middlesboro,KY,36.6072567,-83.7142848
3903,Dade City,FL,28.3647248,-82.1959178
3904,Poplarville,MS,30.8401863,-89.53423149999999
3905,Lucasville,OH,38.879518,-82.99684189999999
3906,Rifle,CO,39.5347023,-107.7831198
3907,Shorewood,WI,43.0891787,-87.8875848
3908,Swanton,OH,41.5886629,-83.89105339999999
3909,Pennsville,NJ,39.6284514,-75.4984978
3910,Lake Forest Park,WA,47.7601288,-122.283982
3911,Bridgetown,OH,39.1609395,-84.6322156
3912,Bedford,OH,41.3931096,-81.5365094
3913,Timberwood Park,TX,29.7057789,-98.4783513
3914,Dunlap,TN,35.3714575,-85.3905209
3915,Haslett,MI,42.74697889999999,-84.40108479999999
3916,Lady Lake,FL,28.9174855,-81.92286039999999
3917,Jefferson City,TN,36.122311,-83.492396
3918,South Point,OH,38.4178597,-82.58626989999999
3919,Dexter,MO,36.7958866,-89.9578688
3920,Elkview,WV,38.4318841,-81.4773294
3921,Colville,WA,48.5449971,-117.9009545
3922,Perry Hall,MD,39.4126073,-76.463574
3923,Wickliffe,OH,41.6053266,-81.4534492
3924,Escalon,CA,37.7974273,-120.9966033
3925,Bluff City,TN,36.4742705,-82.2609685
3926,Blue Ash,OH,39.2320029,-84.3782734
3927,Junction City,OR,44.21929009999999,-123.2056484
3928,Havre,MT,48.549999,-109.6840887
3929,Nevada,MO,37.83920519999999,-94.3546719
3930,Derby,CT,41.3206523,-73.0889973
3931,Irvine,KY,37.700638,-83.97381299999999
3932,Jamestown,TN,36.4275699,-84.9318919
3933,Sparta,MI,43.1608578,-85.71003929999999
3934,Woodmere,NY,40.6320482,-73.71263139999999
3935,Chino Valley,AZ,34.7575227,-112.4537809
3936,Endicott,NY,42.098408,-76.04936839999999
3937,Saltillo,MS,34.3764923,-88.68172009999999
3938,Jensen Beach,FL,27.2544906,-80.22976969999999
3939,Elkton,VA,38.4079042,-78.6236277
3940,Woodville,TX,30.7752011,-94.4154758
3941,Rogers,MN,45.1878015,-93.5525206
3942,Lagrange,IN,41.641717,-85.4166467
3943,Barboursville,WV,38.4095298,-82.29459229999999
3944,Ipswich,MA,42.6791832,-70.8411558
3945,Woodhaven,MI,42.1389839,-83.24179939999999
3946,Amory,MS,33.9842768,-88.48809899999999
3947,Pocahontas,AR,36.2614554,-90.97123300000001
3948,Troy,AL,31.8087678,-85.969951
3949,Farmington,MO,37.7808846,-90.4217895
3950,Bay Village,OH,41.4847662,-81.92208450000001
3951,Cameron,MO,39.7402801,-94.241057
3952,Gladeview,FL,25.839315,-80.2333166
3953,Berkeley Springs,WV,39.62699020000001,-78.2271957
3954,Pelham,NY,40.9098215,-73.8079111
3955,South Daytona,FL,29.1658158,-81.0044995
3956,Newtown,PA,40.2283371,-74.9322596
3957,North Myrtle Beach,SC,33.8160058,-78.680016
3958,Columbia Falls,MT,48.3799643,-114.1804038
3959,Saint John,IN,41.4500356,-87.4700381
3960,Camdenton,MO,38.0080902,-92.7446289
3961,Ridley,PA,39.9030751,-75.31206399999999
3962,Cherryville,NC,35.3787442,-81.37897389999999
3963,Canal Fulton,OH,40.8897784,-81.597623
3964,Sheridan,AR,34.3070406,-92.4012654
3965,Cleves,OH,39.16172419999999,-84.74911499999999
3966,Pearl River,LA,30.3760264,-89.7483972
3967,Luray,VA,38.665397,-78.4594522
3968,Wytheville,VA,36.9484528,-81.084811
3969,Medfield,MA,42.18758260000001,-71.30645969999999
3970,Kosciusko,MS,33.0576295,-89.58757639999999
3971,Wills Point,TX,32.7092955,-96.0083018
3972,Montgomery,NJ,40.4329141,-74.66346399999999
3973,Clarkesville,GA,34.6125971,-83.5248933
3974,Tillamook,OR,45.4562158,-123.8440137
3975,Mounds View,MN,45.1049656,-93.2085582
3976,Sainte Genevieve,MO,37.9786618,-90.0475582
3977,Bogart,GA,33.949281,-83.53460799999999
3978,Triangle,VA,38.54678759999999,-77.3366491
3979,Red Bank,TN,35.1122945,-85.2941251
3980,Tylertown,MS,31.1160119,-90.1420331
3981,Gainesville,TX,33.62594139999999,-97.1333453
3982,Lincolnwood,IL,42.0044757,-87.73005940000002
3983,Middletown,MD,39.4437123,-77.5447102
3984,Florida City,FL,25.4478898,-80.47922369999999
3985,Elma,NY,42.8212288,-78.6341996
3986,Hueytown,AL,33.4512197,-86.9966606
3987,Lynnfield,MA,42.53869,-71.0465638
3988,Kennett,MO,36.2361762,-90.0556493
3989,Forest Hill,TX,32.6601003,-97.2698712
3990,New Providence,NJ,40.6984348,-74.4015405
3991,Key Biscayne,FL,25.693713,-80.1628248
3992,Lumberton,NJ,39.96764820000001,-74.8003877
3993,North Bend,OR,43.4065012,-124.2242803
3994,Chesterton,IN,41.6105937,-87.06419919999999
3995,Little Egg Harbor,NJ,39.6108492,-74.35726460000001
3996,Fort Madison,IA,40.6297634,-91.31453499999999
3997,Sullivan,NY,43.0545116,-75.84685689999999
3998,Lebanon,KY,37.5697868,-85.2527381
3999,Hailey,ID,43.51962880000001,-114.3153245
4000,Cedar Grove,NJ,40.8517876,-74.2290319
4001,Rogersville,MO,37.116995,-93.0557343
4002,Leon Valley,TX,29.4951562,-98.6185059
4003,Cuero,TX,29.0938652,-97.28915680000001
4004,Holly Hill,FL,29.2435916,-81.0375555
4005,Canton,TX,32.5565244,-95.86329959999999
4006,Sandston,VA,37.5234001,-77.3158452
4007,Saint Joseph,MN,45.5647724,-94.317966
4008,Laurel,MT,45.6691159,-108.7715328
4009,Seabrook,TX,29.56411839999999,-95.0254839
4010,Brunswick,NY,42.7359115,-73.5615043
4011,Windsor Locks,CT,41.9242917,-72.6454469
4012,Newman,CA,37.3138267,-121.0207614
4013,Woodland Park,CO,38.9938808,-105.0569301
4014,Parsons,KS,37.34033840000001,-95.2610838
4015,Woodland Park,NJ,40.8898212,-74.19486739999999
4016,Waynesville,OH,39.52978239999999,-84.086601
4017,Fort Gratiot,MI,43.0386178,-82.476888
4018,Western Springs,IL,41.8097532,-87.9006155
4019,Haysville,KS,37.5644615,-97.3522675
4020,Gladstone,OR,45.3878715,-122.58586
4021,Glenpool,OK,35.9553737,-96.00888429999999
4022,Middleville,MI,42.7130889,-85.4619599
4023,Hazel Green,AL,34.9323102,-86.57193830000001
4024,Elkin,NC,36.2443012,-80.8484043
4025,Craig,CO,40.5152491,-107.5464541
4026,Prince Frederick,MD,38.5403996,-76.5844017
4027,Kingston,MA,41.9932752,-70.7284785
4028,Newport,OR,44.6367836,-124.0534505
4029,Salina,NY,43.10710659999999,-76.1725774
4030,Henryetta,OK,35.4398261,-95.98194289999999
4031,West Carrollton,OH,39.6722812,-84.2521632
4032,Townsend,DE,39.3951115,-75.6915973
4033,New Baltimore,MI,42.6811436,-82.7368616
4034,Lower Southampton,PA,40.14878849999999,-75.0026972
4035,Mogadore,OH,41.0464454,-81.3978884
4036,Lecanto,FL,28.85164859999999,-82.4875981
4037,Madisonville,LA,30.4043607,-90.1570232
4038,Hasbrouck Heights,NJ,40.85815530000001,-74.0806971
4039,Haverstraw,NY,41.1975947,-73.96458369999999
4040,Grimes,IA,41.6883646,-93.7925199
4041,Jeanerette,LA,29.9110378,-91.6634483
4042,Wallkill,NY,41.60564919999999,-74.1840358
4043,New Hanover,PA,40.3213796,-75.5626039
4044,Middlebury,IN,41.675328,-85.7061011
4045,Lake Station,IN,41.5750369,-87.23892459999999
4046,Franklin,OH,39.5589474,-84.30410739999999
4047,Lakeland Highlands,FL,27.9597462,-81.9500829
4048,Saraland,AL,30.820742,-88.07055559999999
4049,Shawangunk,NY,41.6284438,-74.1944529
4050,DeMotte,IN,41.1937181,-87.1986416
4051,North Smithfield,RI,41.9667652,-71.5495071
4052,Finksburg,MD,39.4877635,-76.88939069999999
4053,Rehoboth Beach,DE,38.7209454,-75.07601369999999
4054,Big Stone Gap,VA,36.8586404,-82.78324889999999
4055,Plain City,OH,40.1075615,-83.2674165
4056,East Wenatchee,WA,47.41568239999999,-120.2931263
4057,Somerville,NJ,40.5742696,-74.60987999999999
4058,Sandwich,MA,41.7589615,-70.49393169999999
4059,Palos Verdes Estates,CA,33.8005714,-118.3900737
4060,Elizabeth,CO,39.3602662,-104.596915
4061,Ringwood,NJ,41.1134289,-74.2454254
4062,Saint Marys,OH,40.5422697,-84.38939610000001
4063,Weddington,NC,35.0223708,-80.7609035
4064,Jericho,NY,40.79204410000001,-73.5398476
4065,Miami Shores,FL,25.8631515,-80.1928253
4066,Center,TX,31.7954512,-94.1790862
4067,Palmer,MA,42.1584103,-72.3286869
4068,Harrah,OK,35.4895085,-97.1636408
4069,Cumru,PA,40.270762,-75.9579358
4070,Red Bank,NJ,40.3470543,-74.0643065
4071,Soldotna,AK,60.4877778,-151.0583332
4072,Southern Pines,NC,35.1740471,-79.3922539
4073,Forest Acres,SC,34.019322,-80.98981280000001
4074,Boyds,MD,39.185008,-77.3105963
4075,Erwin,TN,36.1451082,-82.41680550000001
4076,North Valley,NM,35.1890502,-106.6172581
4077,Norton,OH,41.0292217,-81.63817949999999
4078,Bushnell,FL,28.6649924,-82.1128629
4079,Osceola,IN,41.6650487,-86.075836
4080,Arlington,TN,35.2961973,-89.661469
4081,New Carrollton,MD,38.9657249,-76.88024829999999
4082,Defiance,OH,41.2844933,-84.3557802
4083,Finneytown,OH,39.2177925,-84.5169757
4084,Belding,MI,43.0978094,-85.228906
4085,Browns Summit,NC,36.2127803,-79.7131567
4086,Hertford,NC,36.1901579,-76.4660519
4087,Mims,FL,28.6655767,-80.8449828
4088,Woodbury,NY,40.8256545,-73.46762249999999
4089,Inwood,WV,39.3578781,-78.0399994
4090,South Miami,FL,25.7050697,-80.2907618
4091,Harpers Ferry,WV,39.3253786,-77.7388818
4092,Johnstown,OH,40.1536742,-82.68516989999999
4093,Westwood Lake,FL,25.7230792,-80.3753097
4094,Bath,NY,42.3370164,-77.31775770000002
4095,Felton,DE,39.0084463,-75.5779807
4096,Tyngsboro,MA,42.6766696,-71.4244224
4097,Riverview,MI,42.1742073,-83.1793697
4098,Wayland,MI,42.6739208,-85.6447438
4099,Superior,CO,39.95276339999999,-105.1685977
4100,Sweetwater,TX,32.4709519,-100.4059384
4101,Gypsum,CO,39.6469295,-106.9517109
4102,Druid Hills,GA,33.7803832,-84.3360359
4103,Oak Grove,MO,39.0050073,-94.12939089999999
4104,Upper Chichester,PA,39.8404739,-75.436303
4105,Isanti,MN,45.4894008,-93.24760909999999
4106,Clawson,MI,42.5333682,-83.14631659999999
4107,Willowbrook,IL,41.7697533,-87.9358931
4108,Seminole,OK,35.2245201,-96.67057299999999
4109,Lansing,NY,42.4842392,-76.4799397
4110,Monroe,OH,39.44033599999999,-84.3621634
4111,Fort Scott,KS,37.8397626,-94.7082951
4112,Calimesa,CA,34.0039039,-117.0619755
4113,Coeburn,VA,36.9439917,-82.46404009999999
4114,Edgewood,NM,35.0614358,-106.1914141
4115,Gulfport,FL,27.7483613,-82.7034334
4116,Lewisville,NC,36.0970819,-80.4192216
4117,Gray,GA,33.0095802,-83.5337816
4118,Pepperell,MA,42.66592319999999,-71.5884363
4119,Lakeside,VA,37.6076456,-77.47692850000001
4120,Plymouth,CT,41.6720418,-73.0528853
4121,Crossett,AR,33.1281779,-91.9612427
4122,Williamston,SC,34.6184471,-82.4779053
4123,Kingston,WA,47.7987072,-122.4981921
4124,Rehoboth,MA,41.8470056,-71.2393933
4125,Campton Hills,IL,41.9582863,-88.4113034
4126,North Castle,NY,41.1361412,-73.68893779999999
4127,Garnet Valley,PA,39.85834080000001,-75.4696206
4128,Stafford Springs,CT,41.984407,-72.3162523
4129,Yeadon,PA,39.9390017,-75.2554605
4130,Elon,NC,36.09827620000001,-79.5115433
4131,Sellersville,PA,40.3539926,-75.3048982
4132,Burr Ridge,IL,41.74892029999999,-87.91839189999999
4133,Waconia,MN,44.8504317,-93.7876429
4134,Glen Rock,NJ,40.9628758,-74.1329207
4135,Woolwich,NJ,39.737154,-75.30962889999999
4136,Milton Freewater,OR,45.9326346,-118.3877435
4137,Lanett,AL,32.86873910000001,-85.1904971
4138,Sumner,WA,47.2031566,-122.2403966
4139,York,ME,43.16174830000001,-70.6482581
4140,Wilton Manors,FL,26.1603626,-80.13893399999999
4141,Russell Springs,KY,37.0561788,-85.0885667
4142,Maiden,NC,35.5756889,-81.2117473
4143,Livingston,MT,45.6614105,-110.5599556
4144,Bridgeton,MO,38.7669954,-90.41150569999999
4145,Weston,MA,42.3667625,-71.3031132
4146,Saint Ann,MO,38.7309378,-90.3889622
4147,Long Grove,IL,42.1783584,-87.99785179999999
4148,Greensboro,GA,33.5756831,-83.18237890000002
4149,Webster,TX,29.5377315,-95.1182645
4150,Keystone Heights,FL,29.7860769,-82.0314892
4151,Madison,GA,33.5956813,-83.467944
4152,Port Neches,TX,29.9913244,-93.9585067
4153,Princeton,KY,37.1092162,-87.8819594
4154,Green River,WY,41.5285757,-109.4662461
4155,Spencer,MA,42.2439682,-71.9922867
4156,Callaway,FL,30.1453538,-85.5743227
4157,Northlake,IL,41.9172526,-87.8956185
4158,Winfield,IL,41.8616956,-88.1609031
4159,New Market,MD,39.3826031,-77.26942780000002
4160,Beachwood,OH,41.4644979,-81.5087322
4161,Glen Head,NY,40.8353776,-73.62373880000001
4162,Vienna,WV,39.3270191,-81.5484578
4163,East Rockaway,NY,40.6420477,-73.6695747
4164,White City,OR,42.431618,-122.8354426
4165,Aurora,MO,36.970891,-93.717979
4166,Schodack,NY,42.5191196,-73.6771662
4167,Greenbrier,TN,36.4275477,-86.8047199
4168,Somersworth,NH,43.2617503,-70.8653372
4169,Princess Anne,MD,38.2028993,-75.692427
4170,Beebe,AR,35.0706423,-91.8795856
4171,Blair,NE,41.5446975,-96.1350702
4172,Moneta,VA,37.1826516,-79.6195556
4173,Floyds Knobs,IN,38.3242901,-85.8738399
4174,Pagosa Springs,CO,37.26945,-107.0097617
4175,Sorrento,FL,28.80777,-81.56368379999999
4176,Bassett,VA,36.7593036,-79.9903195
4177,Winnetka,IL,42.10808340000001,-87.735895
4178,Canyon Lake,CA,33.6850215,-117.2730931
4179,Bellefontaine Neighbors,MO,38.7403281,-90.2265001
4180,Clay,NY,43.1856814,-76.1717547
4181,Chestertown,MD,39.21886629999999,-76.0690036
4182,Chesterland,OH,41.5222735,-81.3378874
4183,Lower Gwynedd,PA,40.1793752,-75.2362381
4184,Seven Hills,OH,41.3953304,-81.67623920000001
4185,Rockton,IL,42.4525157,-89.07233169999999
4186,Ponte Vedra,FL,30.2400058,-81.3852595
4187,Chillicothe,IL,40.9222589,-89.48620249999999
4188,Washington,NJ,40.7584326,-74.9793378
4189,Camano Island,WA,48.17398619999999,-122.5282138
4190,Edenton,NC,36.057938,-76.6077213
4191,Grand Terrace,CA,34.0339031,-117.3136544
4192,Geneseo,IL,41.4480902,-90.1542848
4193,Nesbit,MS,34.8821538,-90.0089187
4194,Rushville,IN,39.6092137,-85.4463594
4195,Gridley,CA,39.3637773,-121.6935833
4196,Lakeland,TN,35.2306435,-89.7403606
4197,View Park-Windsor Hills,CA,33.9942689,-118.344711
4198,Marshville,NC,34.988486,-80.3670085
4199,Fulton,MS,34.2739933,-88.40921329999999
4200,Montgomery,OH,39.2281143,-84.35410619999999
4201,Fairview,TN,35.9820074,-87.12139529999999
4202,Pineville,KY,36.76203,-83.6949176
4203,New Boston,TX,33.4598415,-94.4154787
4204,Athol,MA,42.59593290000001,-72.2267383
4205,Fulton,NY,43.3228462,-76.4171585
4206,Sartell,MN,45.6216318,-94.2069365
4207,Blue Ridge,GA,34.8639719,-84.32408699999999
4208,East Bethel,MN,45.3194095,-93.20244869999999
4209,Mountain City,TN,36.4745636,-81.80483799999999
4210,Damascus,OR,45.4176209,-122.4589783
4211,Coarsegold,CA,37.2621686,-119.7009834
4212,Dudley,MA,42.0433661,-71.9276033
4213,Rosaryville,MD,38.7706879,-76.83749949999999
4214,Englewood,OH,39.8775553,-84.3021672
4215,Springville,AL,33.7750997,-86.4716512
4216,Norfolk,MA,42.1195426,-71.3250563
4217,Cocoa Beach,FL,28.3200067,-80.6075513
4218,River Edge,NJ,40.92870980000001,-74.0398622
4219,Saint James,NY,40.8754335,-73.1526623
4220,Edgewater,NJ,40.8270448,-73.97569399999999
4221,Cushing,OK,35.9850639,-96.76697
4222,Summersville,WV,38.2812203,-80.8525981
4223,Duvall,WA,47.7423218,-121.9856781
4224,Graham,NC,36.0690258,-79.4005756
4225,Williston,FL,29.38747,-82.4467705
4226,East Grand Rapids,MI,42.941139,-85.61002769999999
4227,Moreau,NY,43.2406297,-73.6771662
4228,Moody,AL,33.5909365,-86.49081679999999
4229,North Fayette,PA,40.4128738,-80.2209773
4230,Upper Moreland,PA,40.1559519,-75.12190369999999
4231,Florham Park,NJ,40.787878,-74.3882072
4232,Conneaut,OH,41.9475551,-80.5542409
4233,Clinton,CT,41.2882208,-72.5288034
4234,Bellmawr,NJ,39.8676134,-75.0946182
4235,El Sobrante,CA,37.9771452,-122.2952474
4236,Liberty Hill,TX,30.6649119,-97.9225161
4237,Goulds,FL,25.5662141,-80.38177929999999
4238,Wrentham,MA,42.0667652,-71.3281114
4239,Milton,DE,38.7776124,-75.3099136
4240,Farmington,NY,42.9877521,-77.3094674
4241,Snoqualmie,WA,47.5287132,-121.8253906
4242,Catskill,NY,42.21460709999999,-73.95949399999999
4243,Elizabethtown,PA,40.1528719,-76.6027455
4244,Piedmont,CA,37.8244063,-122.2314865
4245,Solana Beach,CA,32.991155,-117.2711481
4246,Richland,PA,40.3547881,-76.25660169999999
4247,Alexandria,IN,40.2628184,-85.675809
4248,Harrison,NJ,40.7464901,-74.1562551
4249,Mauldin,SC,34.77873,-82.310119
4250,Eatontown,NJ,40.2962222,-74.0509725
4251,Big Bear City,CA,34.2611183,-116.84503
4252,Gonzales,TX,29.5016257,-97.4524926
4253,Roy,WA,47.0042643,-122.539846
4254,Ellenton,FL,27.521705,-82.5275963
4255,Atoka,TN,35.4432285,-89.7832279
4256,Magnolia,DE,39.0712238,-75.47603269999999
4257,Lebanon,OR,44.53651190000001,-122.9070339
4258,Tell City,IN,37.9514447,-86.76776629999999
4259,West Haven,UT,41.2029998,-112.0510533
4260,Pinehurst,NC,35.1954345,-79.4694767
4261,Roanoke,AL,33.1512313,-85.37217079999999
4262,Kelseyville,CA,38.9779531,-122.8394375
4263,Ephrata,WA,47.3176385,-119.5536491
4264,Lacombe,LA,30.3135288,-89.9431264
4265,Gloucester City,NJ,39.8917799,-75.1162863
4266,Crestwood,MO,38.5569974,-90.3817845
4267,Keyser,WV,39.4409277,-78.9739156
4268,Burkburnett,TX,34.0978711,-98.5706134
4269,Magalia,CA,39.8121058,-121.5783059
4270,Troy,IL,38.7292147,-89.8831541
4271,Spencer,IN,39.2867117,-86.7625058
4272,Miles City,MT,46.4083362,-105.8405582
4273,Barnhart,MO,38.344221,-90.3934532
4274,Vicksburg,MI,42.1200456,-85.532775
4275,Scappoose,OR,45.757732,-122.878086
4276,Rensselaer,IN,40.9367045,-87.15085619999999
4277,Jefferson Hills,PA,40.2911809,-79.93199419999999
4278,Plattsmouth,NE,41.0111103,-95.88084239999999
4279,Gardendale,AL,33.6601033,-86.8127702
4280,Weston,WV,39.0384274,-80.46731299999999
4281,Marshall,NC,35.7973284,-82.68402510000001
4282,Rocky Point,NC,34.4350957,-77.8877304
4283,Hanover,NH,43.7022451,-72.2895526
4284,Somers,CT,41.9851929,-72.44607979999999
4285,Hanover,PA,39.8006553,-76.9830358
4286,Richton Park,IL,41.484479,-87.7033787
4287,Signal Hill,CA,33.8044614,-118.1678456
4288,Graniteville,SC,33.5633311,-81.80816220000001
4289,House Springs,MO,38.4096193,-90.56970849999999
4290,Lebanon,IN,40.0483744,-86.4691677
4291,Clarksville,MD,39.2061962,-76.94556639999999
4292,Kilgore,TX,32.3862619,-94.87577089999999
4293,Coventry,CT,41.78468,-72.3393021
4294,Pompton Lakes,NJ,41.0053753,-74.2907041
4295,Cornelia,GA,34.5114883,-83.5271166
4296,Waddell,AZ,33.57577029999999,-112.4504235
4297,Traverse City,MI,44.7630567,-85.62063169999999
4298,Lighthouse Point,FL,26.275636,-80.08726539999999
4299,Plainfield,CT,41.6764876,-71.91507299999999
4300,Grosse Pointe Park,MI,42.3758708,-82.93741589999999
4301,Georgetown,IN,38.2945115,-85.9755239
4302,Indian Head,MD,38.60011859999999,-77.1622016
4303,Canyon,TX,34.9803342,-101.9188024
4304,Walkersville,MD,39.48621259999999,-77.3519285
4305,Amherst,NH,42.8614748,-71.6253487
4306,Breckenridge,CO,39.4816537,-106.0383518
4307,Rising Sun,MD,39.6978871,-76.06272659999999
4308,Heber Springs,AR,35.4914677,-92.03125999999999
4309,Camilla,GA,31.2312933,-84.21046109999999
4310,Leicester,MA,42.245926,-71.90868429999999
4311,Swatara,PA,40.2478351,-76.81383559999999
4312,Hebron,IN,41.3186482,-87.2003091
4313,Benson,AZ,31.9678611,-110.2945174
4314,Lansdowne,PA,39.9381682,-75.2718507
4315,Marengo,IL,42.2486332,-88.6084269
4316,Monmouth,OR,44.8484524,-123.2339888
4317,Loyalsock,PA,41.2511146,-76.972031
4318,Lakeville,MA,41.8459169,-70.9495226
4319,Keithville,LA,32.3333667,-93.82965410000001
4320,Poquoson,VA,37.1223664,-76.3457773
4321,Troutville,VA,37.4181897,-79.87476269999999
4322,Oneida,NY,43.0925684,-75.65129309999999
4323,Chester,NY,41.3625937,-74.27126129999999
4324,Cullowhee,NC,35.3137111,-83.1765333
4325,Prestonsburg,KY,37.6656527,-82.7715486
4326,Westwood,NJ,40.9912087,-74.0326395
4327,Alcoa,TN,35.7895271,-83.9737935
4328,Havana,FL,30.62380689999999,-84.41462899999999
4329,Santa Rosa Beach,FL,30.3960324,-86.2288322
4330,Rockwood,TN,35.8656284,-84.68494
4331,Thonotosassa,FL,28.0614065,-82.3023128
4332,Tickfaw,LA,30.5774119,-90.4831456
4333,Macedonia,OH,41.3174524,-81.50477719999999
